,Unnamed: 0,Unnamed: 0.1,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23,Label
17284,4804,4,39.5,0.5,5.0,0.71,11.75,0.43,4
17285,4805,5,39.5,0.5,7.5,1.66,11.5,0.5,4
17286,4806,6,39.67,0.47,6.25,2.38,9.0,0.0,4
17287,4807,7,39.33,0.47,6.33,0.47,9.0,1.87,4
17288,4808,8,39.33,0.47,7.33,2.62,11.0,0.71,4
17289,4809,9,39.5,0.5,11.0,1.22,11.0,1.0,4
17290,4810,10,39.5,0.5,8.0,0.71,10.0,1.22,4
17291,4811,11,39.5,0.5,9.25,0.43,7.75,0.43,4
17292,4812,12,39.5,0.5,6.67,0.47,8.67,0.47,4
17293,4813,13,39.33,0.47,5.0,1.0,9.33,0.47,4
17294,4814,14,39.5,0.5,3.75,0.83,10.5,0.5,4
17295,4815,15,40.0,1.0,2.33,0.47,10.0,0.82,4
17296,4816,16,39.5,0.5,5.0,0.0,9.67,0.47,4
17297,4817,17,40.0,0.0,5.75,0.43,10.0,0.0,4
17298,4818,18,39.33,0.47,5.0,0.0,9.5,0.5,4
17299,4819,19,39.5,0.5,5.25,0.43,9.5,0.5,4
17300,4820,20,39.33,0.47,6.0,0.0,9.5,0.5,4
17301,4821,21,39.5,0.5,6.0,0.0,8.75,0.43,4
17302,4822,22,39.5,0.5,6.25,0.43,8.5,0.5,4
17303,4823,23,39.75,0.43,6.25,0.43,8.25,0.43,4
17304,4824,24,39.5,0.5,7.25,0.43,8.25,0.43,4
17305,4825,25,39.5,0.5,8.0,0.0,8.5,0.5,4
17306,4826,26,39.5,0.5,6.75,0.83,8.5,0.5,4
17307,4827,27,39.5,0.5,6.0,0.0,8.75,0.43,4
17308,4828,28,39.5,0.5,6.25,0.43,8.5,0.5,4
17309,4829,29,39.5,0.5,6.75,0.43,8.5,0.5,4
17310,4830,30,39.33,0.47,6.67,0.47,8.5,0.5,4
17311,4831,31,39.75,0.43,7.0,0.0,8.5,0.5,4
17312,4832,32,39.75,0.43,7.0,0.0,8.5,0.5,4
17313,4833,33,39.67,0.47,8.33,0.47,8.5,0.5,4
17314,4834,34,39.4,0.49,7.6,0.49,8.5,0.76,4
17315,4835,35,39.5,0.5,5.75,0.83,11.0,1.22,4
17316,4836,36,39.5,0.5,4.0,0.0,11.67,0.47,4
17317,4837,37,39.5,0.5,4.75,0.43,12.0,0.0,4
17318,4838,38,39.67,0.47,5.0,0.0,12.0,0.0,4
17319,4839,39,39.5,0.5,5.25,0.83,11.5,0.5,4
17320,4840,40,39.5,0.5,5.5,0.5,11.5,0.5,4
17321,4841,41,39.67,0.47,5.25,0.83,11.33,0.47,4
17322,4842,42,39.5,0.5,6.5,0.87,10.0,1.0,4
17323,4843,43,39.33,0.47,4.0,0.0,10.0,0.0,4
17324,4844,44,39.5,0.5,5.75,0.43,9.5,0.87,4
17325,4845,45,39.5,0.5,3.75,0.83,9.5,1.12,4
17326,4846,46,39.5,0.5,2.75,0.43,9.5,0.5,4
17327,4847,47,39.5,0.5,2.0,0.0,9.0,0.0,4
17328,4848,48,39.5,0.5,1.25,0.43,9.0,0.0,4
17329,4849,49,39.67,0.47,2.75,0.83,10.0,0.82,4
17330,4850,50,39.33,0.47,6.5,0.5,9.67,0.47,4
17331,4851,51,39.5,0.5,7.75,0.43,9.25,0.43,4
17332,4852,52,39.5,0.5,7.5,0.5,9.25,0.83,4
17333,4853,53,39.5,0.5,6.25,0.43,9.75,0.43,4
17334,4854,54,39.5,0.5,6.5,0.5,10.75,0.43,4
17335,4855,55,39.67,0.47,5.5,0.5,11.67,0.47,4
17336,4856,56,39.5,0.5,5.25,0.43,11.0,1.0,4
17337,4857,57,39.67,0.47,5.5,0.5,11.67,0.47,4
17338,4858,58,39.5,0.5,6.0,0.0,11.5,0.5,4
17339,4859,59,39.0,0.0,6.0,0.0,11.25,0.43,4
17340,4860,60,39.5,0.5,6.5,0.5,11.0,1.0,4
17341,4861,61,40.0,0.0,6.67,0.47,11.5,0.5,4
17342,4862,62,39.67,0.47,6.5,0.5,11.0,0.82,4
17343,4863,63,39.5,0.5,8.0,0.0,10.75,0.83,4
17344,4864,64,39.5,0.5,7.5,0.5,11.0,0.71,4
17345,4865,65,39.5,0.5,7.25,0.43,11.0,0.71,4
17346,4866,66,39.5,0.5,7.0,0.0,11.25,0.83,4
17347,4867,67,39.5,0.5,6.25,0.43,11.0,1.0,4
17348,4868,68,39.5,0.5,6.0,0.0,11.5,0.5,4
17349,4869,69,39.5,0.5,6.0,0.0,10.75,0.43,4
17350,4870,70,39.5,0.5,6.0,0.0,11.25,0.83,4
17351,4871,71,39.75,0.43,6.75,0.43,11.25,0.83,4
17352,4872,72,39.5,0.5,6.25,0.43,11.5,0.5,4
17353,4873,73,39.5,0.5,6.25,0.43,11.5,0.5,4
17354,4874,74,39.5,0.5,6.0,0.0,10.75,0.43,4
17355,4875,75,39.5,0.5,5.67,0.47,11.0,0.82,4
17356,4876,76,39.5,0.5,4.0,0.71,11.75,0.43,4
17357,4877,77,39.67,0.47,3.0,0.0,12.0,0.0,4
17358,4878,78,39.5,0.5,3.75,0.43,12.0,0.0,4
17359,4879,79,39.75,0.43,5.5,0.5,11.25,0.83,4
17360,4880,80,39.75,0.43,5.5,0.5,11.5,0.5,4
17361,4881,81,39.8,0.4,5.0,0.0,11.6,0.49,4
17362,4882,82,39.67,0.47,6.0,0.71,11.67,0.47,4
17363,4883,83,39.5,0.5,6.0,0.0,11.25,0.83,4
17364,4884,84,39.5,0.5,6.0,0.0,11.0,1.0,4
17365,4885,85,39.5,0.5,6.0,0.0,11.0,0.71,4
17366,4886,86,39.33,0.47,6.67,0.47,11.0,1.0,4
17367,4887,87,39.5,0.5,6.5,0.5,11.75,0.43,4
17368,4888,88,39.5,0.5,5.5,0.5,12.25,0.43,4
17369,4889,89,39.5,0.5,3.5,0.5,12.25,0.43,4
17370,4890,90,39.5,0.5,2.0,0.0,12.5,0.5,4
17371,4891,91,39.5,0.5,1.0,0.0,12.25,0.43,4
17372,4892,92,39.5,0.5,1.0,0.0,12.0,0.0,4
17373,4893,93,39.5,0.5,0.0,0.0,12.5,0.5,4
17374,4894,94,39.67,0.47,1.25,0.43,12.0,0.0,4
17375,4895,95,39.5,0.5,2.5,0.5,12.25,0.43,4
17376,4896,96,39.5,0.5,1.5,0.5,12.25,0.43,4
17377,4897,97,39.5,0.5,2.0,0.0,12.0,0.0,4
17378,4898,98,39.5,0.5,2.67,0.47,11.33,0.47,4
17379,4899,99,39.5,0.5,3.0,0.0,11.75,0.43,4
17380,4900,100,39.5,0.5,3.5,0.5,11.67,0.47,4
17381,4901,101,39.5,0.5,4.75,0.43,11.25,0.83,4
17382,4902,102,39.5,0.5,8.0,0.0,11.25,0.83,4
17383,4903,103,39.33,0.47,7.67,0.47,11.75,0.43,4
17384,4904,104,39.5,0.5,7.75,0.43,11.5,0.5,4
17385,4905,105,39.33,0.47,7.33,0.47,11.0,0.71,4
17386,4906,106,39.67,0.47,8.5,0.5,11.33,0.47,4
17387,4907,107,39.5,0.5,8.0,0.0,10.75,0.83,4
17388,4908,108,39.5,0.5,8.5,0.5,10.25,0.43,4
17389,4909,109,39.5,0.5,8.67,0.47,10.33,0.47,4
17390,4910,110,39.67,0.47,8.75,0.43,11.33,0.47,4
17391,4911,111,39.67,0.47,9.0,0.0,10.67,0.47,4
17392,4912,112,39.5,0.5,9.0,0.0,10.25,0.43,4
17393,4913,113,39.5,0.5,9.0,0.0,10.75,0.83,4
17394,4914,114,39.5,0.5,9.0,0.0,10.25,0.83,4
17395,4915,115,39.5,0.5,9.0,0.0,10.0,1.22,4
17396,4916,116,39.5,0.5,9.67,0.47,10.67,0.47,4
17397,4917,117,39.5,0.5,10.0,0.0,10.75,1.3,4
17398,4918,118,39.5,0.5,10.0,0.71,10.75,0.43,4
17399,4919,119,39.5,0.5,9.0,0.0,10.0,1.0,4
17400,4920,120,39.5,0.5,9.0,0.0,11.0,0.71,4
17401,4921,121,39.5,0.5,9.0,0.0,11.0,0.71,4
17402,4922,122,39.5,0.5,9.0,0.0,11.0,0.71,4
17403,4923,123,39.5,0.5,9.0,0.0,11.5,0.5,4
17404,4924,124,39.5,0.5,7.33,0.47,11.67,0.47,4
17405,4925,125,39.5,0.5,6.25,0.83,11.75,0.43,4
17406,4926,126,39.5,0.5,4.75,0.83,12.0,0.0,4
17407,4927,127,39.5,0.5,6.0,0.71,12.25,0.43,4
17408,4928,128,39.67,0.47,5.25,0.43,12.0,0.0,4
17409,4929,129,39.5,0.5,5.5,0.5,12.0,0.0,4
17410,4930,130,39.33,0.47,5.33,0.47,12.0,0.0,4
17411,4931,131,40.0,0.0,5.33,0.47,12.5,0.5,4
17412,4932,132,39.67,0.47,5.75,0.43,12.67,0.47,4
17413,4933,133,39.5,0.5,6.0,0.0,12.0,0.0,4
17414,4934,134,39.5,0.5,6.25,0.43,12.25,0.43,4
17415,4935,135,39.5,0.5,6.25,0.43,12.0,0.0,4
17416,4936,136,39.67,0.47,9.0,0.0,12.0,0.0,4
17417,4937,137,39.67,0.47,9.0,0.0,12.67,0.47,4
17418,4938,138,39.67,0.47,9.0,0.0,12.67,0.47,4
17419,4939,139,39.5,0.5,9.75,0.43,12.5,0.5,4
17420,4940,140,39.5,0.5,10.25,0.43,12.25,0.43,4
17421,4941,141,39.5,0.5,10.33,0.47,12.33,0.47,4
17422,4942,142,39.67,0.47,10.5,0.5,12.67,0.47,4
17423,4943,143,39.25,0.43,10.5,0.5,12.0,0.0,4
17424,4944,144,39.5,0.5,11.0,0.0,12.0,0.0,4
17425,4945,145,39.67,0.47,10.75,0.83,12.0,0.0,4
17426,4946,146,39.5,0.5,10.75,0.43,12.0,0.0,4
17427,4947,147,39.5,0.5,10.5,0.5,12.0,0.0,4
17428,4948,148,39.0,0.0,11.0,0.0,12.0,0.0,4
17429,4949,149,39.5,0.5,11.0,0.0,12.0,0.0,4
17430,4950,150,39.5,0.5,11.0,0.0,12.0,0.0,4
17431,4951,151,39.67,0.47,10.75,0.43,11.67,0.47,4
17432,4952,152,39.5,0.5,10.25,0.43,11.75,0.43,4
17433,4953,153,39.5,0.5,10.0,0.0,11.75,0.43,4
17434,4954,154,39.67,0.47,10.0,0.0,12.0,0.0,4
17435,4955,155,39.5,0.5,10.33,0.47,11.33,0.47,4
17436,4956,156,39.5,0.5,10.5,0.5,11.5,0.5,4
17437,4957,157,39.5,0.5,10.25,0.83,11.5,0.5,4
17438,4958,158,39.5,0.5,10.75,0.43,11.5,0.5,4
17439,4959,159,40.0,0.0,10.5,0.5,11.5,0.5,4
17440,4960,160,39.5,0.5,11.0,0.0,11.67,0.47,4
17441,4961,161,39.5,0.5,10.75,0.43,11.5,0.5,4
17442,4962,162,39.67,0.47,10.25,0.43,11.67,0.47,4
17443,4963,163,39.5,0.5,9.5,1.12,13.5,1.5,4
17444,4964,164,39.5,0.5,7.25,0.43,13.25,1.3,4
17445,4965,165,39.5,0.5,6.0,0.0,13.0,0.71,4
17446,4966,166,39.5,0.5,6.33,0.47,12.33,0.47,4
17447,4967,167,39.5,0.5,6.25,0.43,12.5,0.5,4
17448,4968,168,39.5,0.5,6.25,0.43,12.5,0.5,4
17449,4969,169,39.67,0.47,6.75,0.43,12.0,0.0,4
17450,4970,170,39.67,0.47,7.5,0.5,12.0,0.0,4
17451,4971,171,39.5,0.5,8.5,0.5,11.75,0.43,4
17452,4972,172,39.33,0.47,8.0,0.0,10.25,0.43,4
17453,4973,173,39.5,0.5,7.25,0.43,11.0,0.71,4
17454,4974,174,39.5,0.5,7.5,0.5,11.75,0.43,4
17455,4975,175,39.6,0.49,8.2,0.4,11.0,1.0,4
17456,4976,176,39.33,0.47,8.67,0.47,10.5,0.5,4
17457,4977,177,39.5,0.5,9.0,0.0,9.67,0.47,4
17458,4978,178,39.5,0.5,9.0,0.0,10.33,0.94,4
17459,4979,179,39.67,0.47,9.25,0.43,10.33,1.25,4
17460,4980,180,39.5,0.5,9.25,0.43,10.5,0.5,4
17461,4981,181,39.5,0.5,10.0,0.0,9.75,0.43,4
17462,4982,182,39.5,0.5,10.75,0.43,9.5,0.5,4
17463,4983,183,39.5,0.5,11.0,0.0,9.75,0.83,4
17464,4984,184,39.5,0.5,11.5,0.5,9.25,0.43,4
17465,4985,185,39.5,0.5,11.5,0.5,9.25,0.43,4
17466,4986,186,39.5,0.5,12.0,0.0,9.33,0.47,4
17467,4987,187,39.5,0.5,11.67,0.47,9.33,0.47,4
17468,4988,188,39.67,0.47,12.0,0.0,9.67,0.47,4
17469,4989,189,39.5,0.5,12.0,0.0,9.5,0.5,4
17470,4990,190,39.33,0.47,10.33,0.94,9.5,0.5,4
17471,4991,191,39.5,0.5,9.25,0.43,11.75,1.09,4
17472,4992,192,39.5,0.5,11.0,0.0,11.67,0.47,4
17473,4993,193,39.75,0.43,8.6,0.49,11.8,0.4,4
17474,4994,194,39.5,0.5,9.0,0.0,12.0,0.71,4
17475,4995,195,39.5,0.5,5.0,1.41,12.0,0.0,4
17476,4996,196,39.5,0.5,7.67,1.89,12.0,0.0,4
17477,4997,197,39.67,0.47,7.75,0.83,12.0,0.0,4
17478,4998,198,39.67,0.47,9.25,0.43,11.67,0.47,4
17479,4999,199,39.5,0.5,9.0,0.0,12.5,0.5,4
17480,5000,200,39.5,0.5,7.5,0.5,12.25,0.43,4
17481,5001,201,39.5,0.5,6.25,0.43,12.0,0.0,4
17482,5002,202,39.67,0.47,6.75,0.83,12.33,0.47,4
17483,5003,203,39.5,0.5,8.0,0.71,12.0,0.0,4
17484,5004,204,39.5,0.5,5.75,1.48,11.5,0.87,4
17485,5005,205,39.67,0.47,6.5,2.69,11.67,0.47,4
17486,5006,206,39.33,0.47,5.0,3.27,11.5,0.87,4
17487,5007,207,39.67,0.47,10.0,0.71,12.67,0.94,4
17488,5008,208,39.25,0.43,7.5,1.12,13.5,1.12,4
17489,5009,209,39.33,0.47,4.25,1.3,12.67,0.47,4
17490,5010,210,39.33,0.47,6.0,0.71,12.33,0.47,4
17491,5011,211,39.67,0.47,4.5,1.66,13.67,1.25,4
17492,5012,212,39.67,0.47,1.33,0.47,13.67,1.25,4
17493,5013,213,39.67,0.47,1.0,0.0,13.67,0.47,4
17494,5014,214,39.67,0.47,1.0,0.0,13.5,0.5,4
17495,5015,215,39.5,0.5,1.0,0.0,13.75,0.83,4
17496,5016,216,39.5,0.5,1.0,0.0,13.25,0.83,4
17497,5017,217,39.67,0.47,1.5,0.5,13.67,0.47,4
17498,5018,218,39.5,0.5,1.33,0.47,13.5,0.5,4
17499,5019,219,39.33,0.47,2.0,0.0,13.0,1.0,4
17500,5020,220,39.5,0.5,1.25,0.43,13.75,0.83,4
17501,5021,221,39.5,0.5,1.5,0.5,13.75,0.83,4
17502,5022,222,39.25,0.43,1.5,0.5,13.75,0.83,4
17503,5023,223,39.67,0.47,2.0,0.0,14.0,0.82,4
17504,5024,224,39.5,0.5,3.0,0.0,13.5,1.12,4
17505,5025,225,39.5,0.5,3.67,0.47,12.33,0.47,4
17506,5026,226,39.5,0.5,3.5,0.5,12.75,0.83,4
17507,5027,227,39.33,0.47,3.0,0.0,12.33,0.47,4
17508,5028,228,39.5,0.5,4.0,0.0,12.5,0.5,4
17509,5029,229,39.5,0.5,4.25,0.43,12.25,0.43,4
17510,5030,230,39.5,0.5,3.0,0.0,12.5,0.5,4
17511,5031,231,39.0,0.0,4.33,0.47,12.5,0.5,4
17512,5032,232,39.67,0.47,3.33,0.47,12.67,0.47,4
17513,5033,233,39.5,0.5,3.25,0.43,12.75,0.43,4
17514,5034,234,39.5,0.5,3.25,0.43,12.5,0.5,4
17515,5035,235,39.5,0.5,5.75,0.43,12.25,0.43,4
17516,5036,236,39.5,0.5,5.0,0.0,12.5,0.5,4
17517,5037,237,40.0,0.0,5.0,0.0,13.0,0.0,4
17518,5038,238,39.5,0.5,5.0,0.0,12.33,0.47,4
17519,5039,239,39.67,0.47,5.75,0.43,12.33,0.47,4
17520,5040,240,39.67,0.47,5.25,0.43,12.67,0.47,4
17521,5041,241,39.67,0.47,4.75,0.43,12.33,0.47,4
17522,5042,242,39.25,0.43,6.25,1.09,12.0,0.0,4
17523,5043,243,39.25,0.43,8.75,0.43,12.0,0.0,4
17524,5044,244,39.25,0.43,9.0,0.0,11.75,0.43,4
17525,5045,245,39.5,0.5,8.33,0.47,12.0,0.0,4
17526,5046,246,39.5,0.5,8.0,0.0,12.0,0.0,4
17527,5047,247,39.0,0.0,6.5,1.12,12.75,1.3,4
17528,5048,248,39.5,0.5,7.75,1.3,13.5,1.12,4
17529,5049,249,39.25,0.43,11.25,0.43,11.75,0.43,4
17530,5050,250,39.67,0.47,11.33,0.47,11.0,1.0,4
17531,5051,251,39.33,0.47,12.0,0.0,11.67,0.47,4
17532,5052,252,39.5,0.5,11.5,0.5,12.0,0.0,4
17533,5053,253,39.5,0.5,9.75,0.43,12.25,0.43,4
17534,5054,254,39.33,0.47,9.0,0.0,12.5,0.5,4
17535,5055,255,39.25,0.43,9.33,0.47,12.0,0.0,4
17536,5056,256,39.25,0.43,10.0,0.0,12.0,0.0,4
17537,5057,257,39.25,0.43,11.25,0.43,12.0,0.0,4
17538,5058,258,39.67,0.47,12.0,0.0,11.67,0.47,4
17539,5059,259,39.25,0.43,11.75,0.43,11.5,0.5,4
17540,5060,260,39.5,0.5,12.0,0.0,11.5,0.5,4
17541,5061,261,39.25,0.43,11.75,0.43,12.0,0.0,4
17542,5062,262,39.33,0.47,10.25,0.83,10.67,1.25,4
17543,5063,263,39.5,0.5,10.75,0.43,10.25,1.09,4
17544,5064,264,39.67,0.47,10.75,0.43,11.0,0.82,4
17545,5065,265,39.25,0.43,11.0,0.0,11.0,0.71,4
17546,5066,266,39.5,0.5,10.67,0.47,10.0,0.82,4
17547,5067,267,39.67,0.47,11.25,0.83,10.33,0.94,4
17548,5068,268,39.25,0.43,11.25,0.43,10.5,1.12,4
17549,5069,269,39.5,0.5,11.25,0.43,11.0,0.71,4
17550,5070,270,39.25,0.43,11.25,0.43,11.25,0.83,4
17551,5071,271,39.67,0.47,12.0,0.0,12.0,0.0,4
17552,5072,272,39.67,0.47,12.0,0.0,12.0,0.0,4
17553,5073,273,39.5,0.5,11.75,0.43,12.5,0.87,4
17554,5074,274,39.5,0.5,12.0,0.0,12.5,0.5,4
17555,5075,275,39.5,0.5,12.0,0.0,13.0,1.0,4
17556,5076,276,39.67,0.47,11.75,0.43,13.33,0.94,4
17557,5077,277,39.5,0.5,10.5,0.87,12.25,0.43,4
17558,5078,278,39.67,0.47,9.5,0.5,12.0,0.0,4
17559,5079,279,39.67,0.47,9.0,0.0,12.33,0.47,4
17560,5080,280,39.5,0.5,10.0,0.0,12.0,0.0,4
17561,5081,281,39.25,0.43,9.0,0.0,12.25,0.43,4
17562,5082,282,39.67,0.47,9.0,0.0,12.0,0.0,4
17563,5083,283,39.5,0.5,9.0,0.0,12.0,0.0,4
17564,5084,284,39.5,0.5,9.0,0.0,12.0,0.0,4
17565,5085,285,39.33,0.47,8.75,0.43,12.33,0.47,4
17566,5086,286,39.67,0.47,7.0,1.0,12.33,0.47,4
17567,5087,287,39.5,0.5,4.5,1.12,12.25,0.43,4
17568,5088,288,39.33,0.47,3.0,0.0,12.75,0.83,4
17569,5089,289,39.5,0.5,1.0,0.0,13.25,0.83,4
17570,5090,290,39.5,0.5,1.0,0.0,12.75,0.83,4
17571,5091,291,39.5,0.5,0.0,0.0,12.75,0.83,4
17572,5092,292,39.5,0.5,0.0,0.0,12.5,0.5,4
17573,5093,293,39.5,0.5,0.0,0.0,12.75,0.83,4
17574,5094,294,39.5,0.5,1.0,0.0,12.5,0.5,4
17575,5095,295,39.5,0.5,1.0,0.0,12.5,0.5,4
17576,5096,296,39.67,0.47,1.0,0.0,13.33,0.94,4
17577,5097,297,39.5,0.5,0.0,0.0,12.5,0.5,4
17578,5098,298,39.5,0.5,0.0,0.0,12.0,0.0,4
17579,5099,299,39.33,0.47,0.0,0.0,12.33,0.47,4
17580,5100,300,39.67,0.47,0.0,0.0,12.33,0.47,4
17581,5101,301,39.5,0.5,0.0,0.0,12.0,0.0,4
17582,5102,302,39.5,0.5,0.0,0.0,11.75,0.43,4
17583,5103,303,39.25,0.43,0.0,0.0,9.0,0.0,4
17584,5104,304,39.0,0.0,0.0,0.0,8.25,1.64,4
17585,5105,305,39.5,0.5,2.0,0.0,9.25,1.48,4
17586,5106,306,39.33,0.47,4.0,1.63,2.5,1.12,4
17587,5107,307,39.25,0.43,6.5,0.87,3.0,1.87,4
17588,5108,308,39.5,0.5,7.0,0.82,4.0,2.16,4
17589,5109,309,40.0,0.0,9.2,0.4,8.33,0.94,4
17590,5110,310,39.5,0.5,10.25,0.83,8.5,0.87,4
17591,5111,311,39.25,0.43,12.0,0.0,7.5,1.12,4
17592,5112,312,39.25,0.43,12.0,0.0,6.67,0.47,4
17593,5113,313,39.5,0.5,11.5,0.5,4.25,1.09,4
17594,5114,314,39.5,0.5,10.0,1.0,2.0,0.0,4
17595,5115,315,39.33,0.47,9.33,0.47,1.5,0.5,4
17596,5116,316,39.25,0.43,9.5,0.5,2.5,0.5,4
17597,5117,317,39.25,0.43,11.25,0.43,0.0,0.0,4
17598,5118,318,39.5,0.5,12.0,0.0,2.67,0.94,4
17599,5119,319,39.5,0.5,12.0,0.0,6.5,1.8,4
17600,5120,320,39.6,0.49,12.2,0.4,9.25,1.09,4
17601,5121,321,39.0,0.0,11.33,0.94,5.5,2.87,4
17602,5122,322,39.5,0.5,9.67,0.94,2.67,1.25,4
17603,5123,323,39.0,0.0,9.5,0.5,0.0,0.0,4
17604,5124,324,39.0,0.0,10.5,1.12,3.0,2.0,4
17605,5125,325,39.25,0.43,11.75,0.43,2.5,0.5,4
17606,5126,326,39.0,0.0,11.75,0.43,3.0,1.0,4
17607,5127,327,39.0,0.0,10.5,1.12,7.75,2.28,4
17608,5128,328,39.25,0.43,8.0,0.0,10.33,1.25,4
17609,5129,329,39.25,0.43,7.4,1.02,8.6,2.06,4
17610,5130,330,39.5,0.5,4.67,0.47,4.33,0.94,4
17611,5131,331,39.25,0.43,2.0,1.0,3.0,0.82,4
17612,5132,332,39.0,0.0,1.0,0.0,3.25,1.48,4
17613,5133,333,39.67,0.47,2.5,0.5,6.0,0.82,4
17614,5134,334,39.25,0.43,1.5,0.5,5.5,0.5,4
17615,5135,335,39.5,0.5,2.0,1.0,5.75,0.83,4
17616,5136,336,39.0,0.0,3.0,0.82,4.5,0.5,4
17617,5137,337,39.25,0.43,5.0,1.41,5.25,1.48,4
17618,5138,338,39.33,0.47,6.33,0.47,7.5,0.5,4
17619,5139,339,39.5,0.5,3.5,0.5,5.5,0.87,4
17620,5140,340,39.0,0.0,2.75,0.43,3.0,0.0,4
17621,5141,341,39.25,0.43,2.0,0.0,2.33,0.94,4
17622,5142,342,39.25,0.43,1.0,0.0,2.25,0.83,4
17623,5143,343,39.25,0.43,1.0,0.0,2.67,1.25,4
17624,5144,344,39.5,0.5,1.0,0.0,3.25,0.83,4
17625,5145,345,39.25,0.43,1.0,0.0,4.0,1.63,4
17626,5146,346,39.33,0.47,1.75,0.83,5.0,1.41,4
17627,5147,347,39.33,0.47,3.0,0.0,6.67,0.94,4
17628,5148,348,39.0,0.0,2.33,0.47,6.0,0.0,4
17629,5149,349,39.25,0.43,1.75,0.43,5.5,1.12,4
17630,5150,350,39.0,0.0,2.25,0.43,5.5,0.87,4
17631,5151,351,39.67,0.47,2.75,0.43,7.33,0.47,4
17632,5152,352,39.0,0.0,3.75,0.43,7.25,1.3,4
17633,5153,353,39.0,0.0,3.5,0.5,7.0,0.82,4
17634,5154,354,39.5,0.5,3.5,0.5,7.5,1.12,4
17635,5155,355,39.33,0.47,3.25,0.43,7.33,1.25,4
17636,5156,356,39.5,0.5,3.33,0.47,7.0,0.71,4
17637,5157,357,39.5,0.5,3.5,0.5,6.5,0.5,4
17638,5158,358,39.67,0.47,5.5,0.5,7.0,1.0,4
17639,5159,359,39.25,0.43,5.75,0.43,8.0,1.0,4
17640,5160,360,39.25,0.43,5.75,0.43,8.75,0.43,4
17641,5161,361,39.25,0.43,4.5,0.5,7.5,1.12,4
17642,5162,362,39.25,0.43,6.0,0.0,8.33,0.47,4
17643,5163,363,39.33,0.47,5.75,0.43,8.0,0.82,4
17644,5164,364,39.0,0.0,5.67,0.47,9.5,0.5,4
17645,5165,365,39.0,0.0,4.5,0.5,9.0,0.0,4
17646,5166,366,39.5,0.5,5.5,0.5,8.33,0.47,4
17647,5167,367,39.25,0.43,6.0,0.71,7.75,0.83,4
17648,5168,368,39.25,0.43,6.0,0.0,9.5,0.87,4
17649,5169,369,39.0,0.0,6.5,0.5,10.0,0.71,4
17650,5170,370,39.0,0.0,6.67,0.47,9.5,0.5,4
17651,5171,371,39.25,0.43,6.25,0.43,9.25,0.43,4
17652,5172,372,39.5,0.5,7.5,0.5,8.5,0.5,4
17653,5173,373,39.25,0.43,7.33,0.47,7.33,0.94,4
17654,5174,374,39.25,0.43,6.0,0.0,7.0,0.82,4
17655,5175,375,40.0,0.0,6.0,0.0,8.0,0.0,4
17656,5176,376,39.33,0.47,6.25,0.43,6.67,0.94,4
17657,5177,377,39.0,0.0,7.67,0.47,5.75,0.43,4
17658,5178,378,39.25,0.43,8.0,0.0,6.25,1.3,4
17659,5179,379,39.33,0.47,8.0,0.0,8.33,0.94,4
17660,5180,380,39.5,0.5,7.25,0.83,8.75,0.43,4
17661,5181,381,39.25,0.43,7.5,0.5,8.5,0.5,4
17662,5182,382,39.33,0.47,6.33,0.47,10.0,1.63,4
17663,5183,383,39.0,0.0,4.5,0.87,10.5,1.12,4
17664,5184,384,39.33,0.47,4.0,0.0,10.0,1.0,4
17665,5185,385,39.0,0.0,4.0,1.0,9.75,0.43,4
17666,5186,386,39.0,0.0,4.0,0.82,10.67,1.25,4
17667,5187,387,40.0,0.0,4.67,0.47,10.0,0.0,4
17668,5188,388,39.25,0.43,4.0,0.0,8.75,0.43,4
17669,5189,389,39.25,0.43,3.25,0.43,8.0,1.0,4
17670,5190,390,39.0,0.0,2.75,0.43,7.33,0.94,4
17671,5191,391,39.33,0.47,2.25,0.43,7.33,0.94,4
17672,5192,392,39.25,0.43,3.0,0.0,6.5,0.5,4
17673,5193,393,39.0,0.0,1.0,0.0,6.5,0.5,4
17674,5194,394,39.25,0.43,1.0,0.0,6.67,0.47,4
17675,5195,395,39.25,0.43,2.0,0.0,6.75,0.83,4
17676,5196,396,39.0,0.0,1.0,0.0,6.67,0.47,4
17677,5197,397,39.0,0.0,1.0,0.0,6.5,1.12,4
17678,5198,398,39.33,0.47,1.0,0.0,6.67,0.47,4
17679,5199,399,39.0,0.0,1.0,0.0,7.5,0.5,4
17680,5200,400,39.5,0.5,0.0,0.0,8.25,0.43,4
17681,5201,401,39.67,0.47,0.0,0.0,9.0,0.0,4
17682,5202,402,39.5,0.5,0.0,0.0,9.25,0.43,4
17683,5203,403,39.0,0.0,0.0,0.0,8.75,0.43,4
17684,5204,404,39.0,0.0,0.0,0.0,8.33,0.94,4
17685,5205,405,39.0,0.0,0.0,0.0,9.0,0.82,4
17686,5206,406,39.5,0.5,0.0,0.0,8.75,0.43,4
17687,5207,407,39.25,0.43,0.0,0.0,9.0,0.0,4
17688,5208,408,39.25,0.43,0.0,0.0,9.0,0.0,4
17689,5209,409,39.25,0.43,0.0,0.0,8.25,0.83,4
17690,5210,410,39.5,0.5,0.0,0.0,8.75,0.43,4
17691,5211,411,39.67,0.47,2.0,0.0,9.0,0.0,4
17692,5212,412,39.0,0.0,1.67,0.94,8.75,0.43,4
